data
"P51 BUKIT GELUGOR  Ramkarpal Singh Karpal Singh (PH - DAP)71.6% (65,622)Low Joo Hiap (BN - MCA)10.6% (9,671)Lai Xue Ching (MUP)0.4% (412)Registered voters: 91,595Majority: 55,951Spoilt votes: 528Unreturned votes: 0Voter Turnout: 76,489 (83.5%)DemographicsMalay 14.33%; Chinese 73.86%; Indian 11.27%; B/P Sabah 0.06%; B/P Sarawak 0.04%; Others 0.45%Incumbent: Ramkarpal Singh Karpal Singh"
"P52 BAYAN BARU  Sim Tze Tzin (PH - PKR)56.8% (51,555)Chuah Seng Guan (BN - MCA)15.2% (13,804)Iszuree Ibrahim (PAS)9.6% (8,757)David Yim Boon Leong (MUP)0.8% (733)Registered voters: 90,780Majority: 37,751Spoilt votes: 762Unreturned votes: 0Voter Turnout: 75,884 (83.6%)DemographicsMalay 39.6%; Chinese 48.51%; Indian 11.02%; B/P Sabah 0.19%; B/P Sarawak 0.18%; Others 0.49%Incumbent: Sim Tze Tzin"
"P53 BALIK PULAU  Muhammad Bakhtiar Wan Chik (PH - PKR)43.1% (25,471)Hilmi Yahaya (BN - UMNO)32.2% (19,007)Muhammad Imran Muhammad Sa'ad (PAS)9.0% (5,298)Registered voters: 59,086Majority: 6,464Spoilt votes: 631Unreturned votes: 0Voter Turnout: 50,564 (85.6%)DemographicsMalay 64.9%; Chinese 30.16%; Indian 4.43%; B/P Sabah 0.15%; B/P Sarawak 0.1%; Others 0.27%Incumbent: Hilmi Yahaya"
"P54 GERIK  Hasbullah Osman (BN - UMNO)36.9% (13,243)Mohd Dahalan Ismail (PAS)21.5% (7,715)Ibrahim Mohd Hanafiah (PH - PPBM)17.7% (6,353)Registered voters: 35,903Majority: 5,528Spoilt votes: 595Unreturned votes: 0Voter Turnout: 28,032 (78.1%)DemographicsMalay 69.1%; Chinese 14.05%; Indian 3.29%; B/P Sabah 0.55%; B/P Sarawak 0.84%; Orang Asli (Pen. Msia) 9.07%; Others 3.09%Incumbent: Hasbullah Osman"
"P55 LENGGONG  Shamsul Anuar Nasarah (BN - UMNO)42.1% (12,523)Muhammad Mujahid Mohammad Fadzil (PAS)22.7% (6,750)Amirul Fairuzzeen Jamaluddin (PH - PPBM)13.2% (3,932)Registered voters: 29,752Majority: 5,773Spoilt votes: 405Unreturned votes: 0Voter Turnout: 23,719 (79.7%)DemographicsMalay 83.46%; Chinese 12.69%; Indian 1.44%; B/P Sabah 0.07%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 2.13%; Others 0.16%Incumbent: Shamsul Anuar Nasarah"
"P56 LARUT  Hamzah Zainudin (BN - UMNO)36.8% (18,184)Abu Husin Mohmmad (PAS)27.7% (13,698)Khairil Anuar Akhiruddin (PH - PPBM)15.6% (7,738)Registered voters: 49,453Majority: 4,486Spoilt votes: 722Unreturned votes: 0Voter Turnout: 40,470 (81.8%)DemographicsMalay 89.69%; Chinese 4.34%; Indian 5.64%; B/P Sabah 0.05%; B/P Sarawak 0.04%; Others 0.23%Incumbent: Hamzah Zainudin"
"P57 PARIT BUNTAR  Mujahid Yusof (PH - AMANAH)32.3% (16,753)Abdul Puhat Mat Nayan (BN - UMNO)26.3% (13,655)Ahmad Azhar Sharin (PAS)23.7% (12,312)Registered voters: 51,860Majority: 3,098Spoilt votes: 536Unreturned votes: 0Voter Turnout: 43,347 (83.6%)DemographicsMalay 69.35%; Chinese 25.7%; Indian 4.76%; B/P Sabah 0.05%; B/P Sarawak 0.02%; Others 0.13%Incumbent: Mujahid Yusof"
"P58 BAGAN SERAI  Noor Azmi Ghazali (BN - UMNO)29.0% (17,220)Rohaya Bakar (PAS)28.8% (17,048)Adam Asmuni (PH - PPBM)21.9% (12,987)Registered voters: 59,293Majority: 172Spoilt votes: 865Unreturned votes: 0Voter Turnout: 48,381 (81.6%)DemographicsMalay 77.89%; Chinese 12.89%; Indian 9.01%; B/P Sabah 0.04%; B/P Sarawak 0.04%; Others 0.14%Incumbent: Noor Azmi Ghazali"
"P59 BUKIT GANTANG  Syed Abu Hussin Hafiz Syed Abdul Fasal (BN - UMNO)32.1% (22,450)Khadri Khalid (PH - PPBM)26.3% (18,361)Idris Ahmad (PAS)23.0% (16,052)Registered voters: 69,873Majority: 4,089Spoilt votes: 761Unreturned votes: 0Voter Turnout: 57,867 (82.8%)DemographicsMalay 72.39%; Chinese 18.9%; Indian 8.41%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 0.01%; Others 0.2%Incumbent: Idris Ahmad"
"P60 TAIPING  Teh Kok Lim (PH - DAP)47.4% (42,997)Tan Keng Liang (BN - GERAKAN)17.2% (15,613)Ibrahim Ismail (PAS)12.3% (11,133)Registered voters: 90,729Majority: 27,384Spoilt votes: 1,092Unreturned votes: 0Voter Turnout: 71,297 (78.6%)DemographicsMalay 38.81%; Chinese 46.41%; Indian 13.45%; B/P Sabah 0.23%; B/P Sarawak 0.62%; Orang Asli (Pen. Msia) 0.03%; Others 0.44%"
"P61 PADANG RENGAS  Mohamed Nazri Abdul Aziz (BN - UMNO)33.8% (10,491)Ejazi Yahaya (PH - PKR)25.6% (7,943)Mohamad Azalan Mohamad Radzi (PAS)22.1% (6,847)Registered voters: 30,996Majority: 2,548Spoilt votes: 315Unreturned votes: 0Voter Turnout: 25,698 (82.9%)DemographicsMalay 77.75%; Chinese 15.42%; Indian 6.65%; B/P Sabah 0.02%; B/P Sarawak 0.04%; Others 0.13%Incumbent: Mohamed Nazri Abdul Aziz"
"P62 SUNGAI SIPUT  Kesavan Subramaniam (PH - PKR)37.8% (20,817)Devamany Krishnasamy (BN - MIC)27.7% (15,210)Ishak Ibrahim (PAS)9.4% (5,194)Michael Jeyakumar Devaraj (PSM)2.7% (1,505)Registered voters: 55,002Majority: 5,607Spoilt votes: 814Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 34.28%; Chinese 36.28%; Indian 20.89%; B/P Sabah 0.05%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 8.3%; Others 0.16%Incumbent: Michael Jeyakumar Devaraj"
"P63 TAMBUN  Ahmad Faizal Azumu (PH - PPBM)35.9% (38,661)Ahmad Husni Mohamad Hanadzlah (BN - UMNO)30.9% (33,341)Muhamad Zulkifli Mohamad Zakaria (PAS)13.9% (14,948)Registered voters: 107,763Majority: 5,320Spoilt votes: 960Unreturned votes: 0Voter Turnout: 88,920 (82.5%)DemographicsMalay 66.32%; Chinese 20.22%; Indian 11.42%; B/P Sabah 0.18%; B/P Sarawak 0.33%; Orang Asli (Pen. Msia) 1.08%; Others 0.45%Incumbent: Ahmad Husni Mohamad Hanadzlah"
"P64 IPOH TIMOR  Wong Kah Woh (PH - DAP)61.8% (56,519)Kathleen Wong Mei Yin (BN - MCA)15.0% (13,722)Registered voters: 91,486Majority: 42,797Spoilt votes: 1,023Unreturned votes: 0Voter Turnout: 71,726 (78.4%)DemographicsMalay 21%; Chinese 72.01%; Indian 6.4%; B/P Sabah 0.08%; B/P Sarawak 0.09%; Orang Asli (Pen. Msia) 0.02%; Others 0.39%"
"P65 IPOH BARAT  Kulasegaran Murugeson (PH - DAP)65.5% (55,613)Cheng Wei Yee (BN - MCA)11.7% (9,889)Registered voters: 84,874Majority: 45,724Spoilt votes: 878Unreturned votes: 0Voter Turnout: 66,852 (78.8%)DemographicsMalay 11.83%; Chinese 63.16%; Indian 24.42%; B/P Sabah 0.04%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 0.03%; Others 0.47%Incumbent: Kulasegaran Murugeson"
"P66 BATU GAJAH  Sivakumar Varatharaju Naidu (PH - DAP)64.9% (52,850)Leong Chee Wai (BN - MCA)11.0% (8,982)Kunasekaran Krishnan (PSM)1.2% (955)Registered voters: 81,399Majority: 43,868Spoilt votes: 733Unreturned votes: 0Voter Turnout: 63,804 (78.4%)DemographicsMalay 9.95%; Chinese 75%; Indian 14.61%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 0.05%; Others 0.3%Incumbent: Sivakumar Varatharaju Naidu"
"P67 KUALA KANGSAR  Mastura Mohd Yazid (BN - UMNO)32.7% (12,102)Ahmad Termizi Ramli (PH - AMANAH)30.8% (11,371)Khalil Idham Lim Abdullah (PAS)17.8% (6,583)Registered voters: 36,954Majority: 731Spoilt votes: 511Unreturned votes: 0Voter Turnout: 30,701 (83.1%)DemographicsMalay 70.36%; Chinese 21.6%; Indian 6.61%; B/P Sabah 0.07%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 1.05%; Others 0.25%Incumbent: Mastura Mohd Yazid"
"P68 BERUAS  Ngeh Koo Ham (PH - DAP)51.7% (41,231)Pang Chok King (BN - GERAKAN)16.6% (13,277)Mohamad Nazeer M K M Hameed (PAS)7.2% (5,759)Registered voters: 79,794Majority: 27,954Spoilt votes: 1,009Unreturned votes: 0Voter Turnout: 61,617 (77.2%)DemographicsMalay 26.33%; Chinese 59.25%; Indian 14.06%; B/P Sabah 0.09%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 0.01%; Others 0.19%Incumbent: Ngeh Koo Ham"
"P69 PARIT  Mohd Nizar Zakaria (BN - UMNO)39.1% (14,035)Najihatussalehah Ahmad (PAS)21.5% (7,715)Ahmad Tarmizi Mohd Jam (PH - AMANAH)20.2% (7,240)Registered voters: 35,910Majority: 6,320Spoilt votes: 425Unreturned votes: 0Voter Turnout: 29,547 (82.3%)DemographicsMalay 93%; Chinese 2.24%; Indian 2.54%; B/P Sabah 0.07%; B/P Sarawak 0.08%; Orang Asli (Pen. Msia) 1.86%; Others 0.21%"
"P70 KAMPAR  Su Keong Siong (PH - DAP)43.5% (30,216)Lee Chee Leong (BN - MCA)26.5% (18,415)Yougan Mahalingam (PAS)5.6% (3,864)Registered voters: 69,436Majority: 11,801Spoilt votes: 858Unreturned votes: 0Voter Turnout: 53,567 (77.1%)DemographicsMalay 33.39%; Chinese 55.37%; Indian 9.16%; B/P Sabah 0.05%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 1.74%; Others 0.24%"
"P71 GOPENG  Lee Boon Chye (PH - PKR)49.3% (48,923)Heng Seai Kie (BN - MCA)19.3% (19,145)Ismail Ariffin (PAS)11.3% (11,165)Registered voters: 99,167Majority: 29,778Spoilt votes: 853Unreturned votes: 0Voter Turnout: 80,532 (81.2%)DemographicsMalay 42.37%; Chinese 46.01%; Indian 9.12%; B/P Sabah 0.07%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 2.09%; Others 0.26%Incumbent: Lee Boon Chye"
"P72 TAPAH  Saravanan Murugan (BN - MIC)34.1% (16,086)Mohamed Azni Mohamed Ali (PH - PPBM)32.8% (15,472)Norazli Musa (PAS)9.8% (4,616)Registered voters: 47,128Majority: 614Spoilt votes: 760Unreturned votes: 0Voter Turnout: 37,113 (78.7%)DemographicsMalay 46.24%; Chinese 25.83%; Indian 14.29%; B/P Sabah 0.08%; B/P Sarawak 0.1%; Orang Asli (Pen. Msia) 12.96%; Others 0.5%Incumbent: Saravanan Murugan"
"P73 PASIR SALAK  Tajuddin Abdul Rahman (BN - UMNO)36.6% (20,003)Salihuddin Radin Sumadi (PH - PPBM)22.5% (12,291)Zafarulazhan Zan (PAS)20.4% (11,151)Registered voters: 54,671Majority: 7,712Spoilt votes: 895Unreturned votes: 0Voter Turnout: 44,508 (81.4%)DemographicsMalay 80.65%; Chinese 12.86%; Indian 3.49%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 2.75%; Others 0.15%Incumbent: Tajuddin Abdul Rahman"
"P74 LUMUT  Mohd Hatta Md Ramli (PH - AMANAH)32.7% (21,955)Zambry Abd Kadir (BN - UMNO)32.1% (21,555)Mohammed Zamri Ibrahim (PAS)15.1% (10,135)Registered voters: 67,157Majority: 400Spoilt votes: 1,081Unreturned votes: 0Voter Turnout: 55,042 (82%)DemographicsMalay 72.05%; Chinese 14.96%; Indian 11.44%; B/P Sabah 0.56%; B/P Sarawak 0.66%; Orang Asli (Pen. Msia) 0.03%; Others 0.3%"
"P75 BAGAN DATUK  Ahmad Zahid Hamidi (BN - UMNO)40.0% (18,909)Pakhrurrazi Arshad (PH - PKR)29.2% (13,836)Ata Abdul Muneim Hasan Adli (PAS)8.6% (4,061)Registered voters: 47,309Majority: 5,073Spoilt votes: 814Unreturned votes: 0Voter Turnout: 37,796 (79.9%)DemographicsMalay 58.99%; Chinese 17.72%; Indian 21.63%; B/P Sabah 0.36%; B/P Sarawak 0.15%; Orang Asli (Pen. Msia) 0.02%; Others 1.14%Incumbent: Ahmad Zahid Hamidi"
"P76 TELUK INTAN  Nga Kor Ming (PH - DAP)43.9% (29,170)Mah Siew Keong (BN - GERAKAN)27.1% (17,991)Ahmad Ramadzan Ahmad Daud (PAS)9.8% (6,494)Registered voters: 66,487Majority: 11,179Spoilt votes: 742Unreturned votes: 0Voter Turnout: 54,601 (82.1%)DemographicsMalay 40.67%; Chinese 40.09%; Indian 18.64%; B/P Sabah 0.02%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.21%; Others 0.33%Incumbent: Mah Siew Keong"
"P77 TANJONG MALIM  Chang Lih Kang (PH - PKR)36.0% (24,672)Mah Hang Soon (BN - MCA)28.2% (19,314)Mohd Tarmizi Ab Rahman (PAS)15.1% (10,311)Registered voters: 68,468Majority: 5,358Spoilt votes: 1,051Unreturned votes: 0Voter Turnout: 55,613 (81.2%)DemographicsMalay 55.56%; Chinese 25.56%; Indian 13.02%; B/P Sabah 0.06%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 5.31%; Others 0.43%"
"P19 TUMPAT  Che Abdullah Mat Nawi (PAS)42.4% (47,041)Wan Johani Wan Hussin (BN - UMNO)26.6% (29,541)Nordin Salleh (PH - PPBM)9.0% (10,003)Registered voters: 110,924Majority: 17,500Spoilt votes: 1,402Unreturned votes: 0Voter Turnout: 88,733 (80%)DemographicsMalay 92.92%; Chinese 3.13%; Indian 0.15%; B/P Sabah 0.02%; B/P Sarawak 0.05%; Others 3.73%"
"P20 PENGKALAN CHEPA  Ahmad Marzuk Shaary (PAS)43.2% (32,592)Zaluzi Sulaiman (BN - UMNO)25.7% (19,360)Mohamad Ibrahim (PH - AMANAH)9.9% (7,435)Registered voters: 75,384Majority: 13,232Spoilt votes: 739Unreturned votes: 0Voter Turnout: 60,862 (80.7%)DemographicsMalay 97.93%; Chinese 1.49%; Indian 0.11%; B/P Sabah 0.08%; B/P Sarawak 0.11%; Orang Asli (Pen. Msia) 0.01%; Others 0.27%"
"P21 KOTA BHARU  Takiyuddin Hassan (PAS)31.9% (28,291)Husam Musa (PH - AMANAH)25.3% (22,422)Fikhran Hamshi Mohd Fatmi (BN - UMNO)18.3% (16,256)Registered voters: 88,708Majority: 5,869Spoilt votes: 689Unreturned votes: 0Voter Turnout: 68,306 (77%)DemographicsMalay 84.46%; Chinese 14.21%; Indian 0.78%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Others 0.47%Incumbent: Takiyuddin Hassan"
"P22 PASIR MAS  Ahmad Fadhli Shaari (PAS)39.4% (28,080)Nor Azmawi Ab Rahman (BN - UMNO)21.1% (15,005)Ibrahim Ali (IND)7.5% (5,373)Che Ujang Che Daud (PH - PPBM)7.2% (5,093)Registered voters: 71,222Majority: 13,075Spoilt votes: 1,232Unreturned votes: 0Voter Turnout: 55,319 (77.7%)DemographicsMalay 97.59%; Chinese 1.99%; Indian 0.06%; B/P Sabah 0.03%; B/P Sarawak 0.04%; Others 0.3%"
"P23 RANTAU PANJANG  Siti Zailah Mohd Yusoff (PAS)37.2% (24,581)Abdullah Mat Yasim (BN - UMNO)27.9% (18,431)Wan Shah Jihan Wan Din (PH - AMANAH)8.1% (5,361)Registered voters: 66,115Majority: 6,150Spoilt votes: 825Unreturned votes: 0Voter Turnout: 49,639 (75.1%)DemographicsMalay 97%; Chinese 2.06%; Indian 0.07%; B/P Sabah 0.02%; B/P Sarawak 0.04%; Others 0.81%Incumbent: Siti Zailah Mohd Yusoff"
"P24 KUBANG KERIAN  Tuan Ibrahim Tuan Man (PAS)43.4% (35,620)Muhamad Abdul Ghani (BN - UMNO)19.8% (16,251)Abdul Halim Yusof (PH - AMANAH)14.1% (11,557)Registered voters: 82,018Majority: 19,369Spoilt votes: 735Unreturned votes: 0Voter Turnout: 64,867 (79.1%)DemographicsMalay 97.98%; Chinese 1.68%; Indian 0.14%; B/P Sabah 0.03%; B/P Sarawak 0.04%; Others 0.12%"
"P25 BACHOK  Nik Mohamad Abduh Nik Abd Aziz (PAS)39.1% (36,188)Awang Adek Hussin (BN - UMNO)35.5% (32,896)Zulkifli Zakaria (PH - PPBM)5.3% (4,880)Registered voters: 92,606Majority: 3,292Spoilt votes: 1,148Unreturned votes: 0Voter Turnout: 75,945 (82%)DemographicsMalay 98.46%; Chinese 1.08%; Indian 0.04%; B/P Sabah 0.02%; B/P Sarawak 0.03%; Others 0.37%"
"P26 KETEREH  Annuar Musa (BN - UMNO)39.0% (25,467)Wan Ismail Wan Jusoh (PAS)31.9% (20,841)Mohd Radzijidin (PH - PPBM)10.4% (6,799)Registered voters: 65,238Majority: 4,626Spoilt votes: 781Unreturned votes: 0Voter Turnout: 54,404 (83.4%)DemographicsMalay 96.66%; Chinese 1.88%; Indian 0.08%; B/P Sabah 0.26%; B/P Sarawak 0.59%; Orang Asli (Pen. Msia) 0.06%; Others 0.47%Incumbent: Annuar Musa"
"P27 TANAH MERAH  Ikmal Hisham Abdul Aziz (BN - UMNO)38.5% (28,152)Johari Mat (PAS)34.5% (25,223)Mohamad Fauzi Zakaria (PH - PKR)6.5% (4,747)Registered voters: 73,172Majority: 2,929Spoilt votes: 986Unreturned votes: 0Voter Turnout: 59,598 (81.4%)DemographicsMalay 94.71%; Chinese 3.92%; Indian 0.59%; B/P Sabah 0.04%; B/P Sarawak 0.06%; Others 0.68%Incumbent: Ikmal Hisham Abdul Aziz"
"P28 PASIR PUTEH  Nik Muhammad Zawawi Salleh (PAS)37.8% (32,307)Asyraf Wajdi Dusuki (BN - UMNO)36.2% (30,947)Kamaruddin Md Noor (PH - PPBM)5.7% (4,896)Registered voters: 85,411Majority: 1,360Spoilt votes: 923Unreturned votes: 0Voter Turnout: 69,745 (81.7%)DemographicsMalay 98.17%; Chinese 0.96%; Indian 0.05%; B/P Sabah 0.03%; B/P Sarawak 0.04%; Others 0.76%"
"P29 MACHANG  Ahmad Jazlan Yaakub (BN - UMNO)38.1% (26,076)Zulkifli Mamat (PAS)34.0% (23,252)Sazmi Miah (PH - PPBM)8.3% (5,695)Registered voters: 68,387Majority: 2,824Spoilt votes: 801Unreturned votes: 0Voter Turnout: 56,320 (82.4%)DemographicsMalay 96.45%; Chinese 3.13%; Indian 0.18%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Others 0.14%Incumbent: Ahmad Jazlan Yaakub"
"P30 JELI  Mustapa Mohamed (BN - UMNO)45.6% (21,665)Mohamad Hamid (PAS)31.6% (15,018)Azran Deraman (PH - PPBM)4.4% (2,078)Registered voters: 47,470Majority: 6,647Spoilt votes: 400Unreturned votes: 0Voter Turnout: 39,627 (83.5%)DemographicsMalay 98.23%; Chinese 0.19%; Indian 0.11%; B/P Sabah 0.29%; B/P Sarawak 0.35%; Orang Asli (Pen. Msia) 0.56%; Others 0.27%Incumbent: Mustapa Mohamed"
"P31 KUALA KRAI  Abdul Latiff Abdul Rahman (PAS)41.1% (28,903)Ramzi Ab Rahman (BN - UMNO)29.7% (20,911)Mohd Yazid Abdullah (PH - AMANAH)7.4% (5,173)Registered voters: 70,348Majority: 7,992Spoilt votes: 861Unreturned votes: 0Voter Turnout: 56,278 (80%)DemographicsMalay 94.55%; Chinese 3.96%; Indian 1.17%; B/P Sabah 0.04%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.01%; Others 0.22%"
"P32 GUA MUSANG  Tengku Razaleigh Tengku Mohd Hamzah (BN - UMNO)37.0% (19,426)Abdullah Hussein (PAS)29.5% (15,513)Mohd Nor Hussin (PH - PPBM)9.5% (4,997)Registered voters: 52,524Majority: 3,913Spoilt votes: 948Unreturned votes: 0Voter Turnout: 41,206 (78.5%)DemographicsMalay 82.43%; Chinese 5.58%; Indian 0.51%; B/P Sabah 0.06%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 11.1%; Others 0.27%Incumbent: Tengku Razaleigh Tengku Mohd Hamzah"
"P33 BESUT  Idris Jusoh (BN - UMNO)39.6% (34,335)Riduan Mohamad Nor (PAS)34.3% (29,736)Wan Nazari Wan Jusoh (PH - PPBM)7.9% (6,864)Registered voters: 86,627Majority: 4,599Spoilt votes: 903Unreturned votes: 0Voter Turnout: 72,323 (83.5%)DemographicsMalay 98.1%; Chinese 1.41%; Indian 0.09%; B/P Sabah 0.06%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 0.01%; Others 0.27%Incumbent: Idris Jusoh"
"P34 SETIU  Shaharizukirnain Abd Kadir (PAS)40.6% (35,020)Mohd Jidin Shafee (BN - UMNO)37.4% (32,218)Mohd Faudzi Musa (PH - PPBM)5.5% (4,740)Registered voters: 86,247Majority: 2,802Spoilt votes: 0Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 99.41%; Chinese 0.33%; Indian 0.03%; B/P Sabah 0.05%; B/P Sarawak 0.03%; Others 0.14%Incumbent: Mohd Jidin Shafee"
"P35 KUALA NERUS  Mohd Khairuddin Aman Razali (PAS)45.4% (37,974)Tengku Asmadi Tengku Mohamad (BN - UMNO)35.3% (29,527)Abdullah Mohamed (PH - AMANAH)5.5% (4,604)Registered voters: 83,663Majority: 8,447Spoilt votes: 727Unreturned votes: 0Voter Turnout: 73,211 (87.5%)DemographicsMalay 98.7%; Chinese 0.95%; Indian 0.08%; B/P Sabah 0.06%; B/P Sarawak 0.06%; Others 0.15%Incumbent: Mohd Khairuddin Aman Razali"
"P36 KUALA TERENGGANU  Ahmad Amzad Mohamed @ Hashim (PAS)41.5% (42,988)Wan Nawawi Wan Ismail (BN - UMNO)27.2% (28,215)Raja Kamarul Bahrin Shah (PH - AMANAH)14.8% (15,380)Registered voters: 103,611Majority: 14,773Spoilt votes: 767Unreturned votes: 0Voter Turnout: 87,786 (84.7%)DemographicsMalay 90.01%; Chinese 9.21%; Indian 0.52%; B/P Sabah 0.05%; B/P Sarawak 0.05%; Others 0.17%Incumbent: Raja Kamarul Bahrin Shah"
"P37 MARANG  Abdul Hadi Awang (PAS)51.2% (53,749)Mohamad Nor Endot (BN - UMNO)30.3% (31,795)Zarawi Sulong (PH - AMANAH)4.9% (5,138)Registered voters: 104,898Majority: 21,954Spoilt votes: 1,028Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 97.69%; Chinese 2.01%; Indian 0.08%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Others 0.13%Incumbent: Abdul Hadi Awang"
"P38 HULU TERENGGANU  Rosol Wahid (BN - UMNO)42.1% (30,925)Muhyidin Abdul Rashid (PAS)38.2% (28,057)Razali  Idris (PH - PPBM)4.6% (3,364)Registered voters: 73,487Majority: 2,868Spoilt votes: 871Unreturned votes: 0Voter Turnout: 63,428 (86.3%)DemographicsMalay 99.08%; Chinese 0.47%; Indian 0.04%; B/P Sabah 0.04%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.21%; Others 0.13%"
"P39 DUNGUN  Wan Hassan Mohd Ramli (PAS)45.1% (40,850)Din Adam (BN - UMNO)30.6% (27,731)Abd Rahman Yusof (PH - PKR)7.5% (6,833)Registered voters: 90,506Majority: 13,119Spoilt votes: 886Unreturned votes: 0Voter Turnout: 76,706 (84.8%)DemographicsMalay 96.01%; Chinese 3.41%; Indian 0.18%; B/P Sabah 0.07%; B/P Sarawak 0.06%; Others 0.27%Incumbent: Wan Hassan Mohd Ramli"
"P40 KEMAMAN  Che Alias Hamid (PAS)37.1% (39,878)Ahmad Shabery Cheek (BN - UMNO)35.1% (37,715)Mohd Huzaifah Md Suhaimi (PH - PKR)12.0% (12,911)Registered voters: 107,593Majority: 2,163Spoilt votes: 0Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 93.42%; Chinese 5.38%; Indian 0.62%; B/P Sabah 0.06%; B/P Sarawak 0.09%; Orang Asli (Pen. Msia) 0.19%; Others 0.24%Incumbent: Ahmad Shabery Cheek"
"P78 CAMERON HIGHLANDS  Sivaraj Chandran (BN - MIC)32.2% (10,307)Manogaran Marimuthu (PH - DAP)30.3% (9,710)Wan Mahadir Wan Mahmud (PAS)11.2% (3,587)Suresh Kumar Balasubramaniam (PSM)2.1% (680)Mohd Tahir Kassim (BERJASA)0.3% (81)Registered voters: 32,048Majority: 597Spoilt votes: 790Unreturned votes: 0Voter Turnout: 25,326 (79%)DemographicsMalay 33.5%; Chinese 29.48%; Indian 14.91%; B/P Sabah 0.12%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 21.56%; Others 0.37%"
"P79 LIPIS  Abdul Rahman Mohamad (BN - UMNO)39.7% (13,995)Badarudin Abd Rahaman (PH - PPBM)21.0% (7,426)Sobirin Duli (PAS)18.9% (6,671)Registered voters: 35,294Majority: 6,569Spoilt votes: 462Unreturned votes: 0Voter Turnout: 28,666 (81.2%)DemographicsMalay 78.02%; Chinese 15.64%; Indian 5.23%; B/P Sabah 0.05%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 0.77%; Others 0.22%Incumbent: Abdul Rahman Mohamad"
"P80 RAUB  Tengku Zulpuri Shah Raja Puji (PH - DAP)35.8% (20,659)Chew Mei Fun (BN - MCA)30.3% (17,500)Mohamed Nilam Abdul Manap (PAS)13.6% (7,866)Registered voters: 57,723Majority: 3,159Spoilt votes: 766Unreturned votes: 0Voter Turnout: 46,971 (81.4%)DemographicsMalay 52.07%; Chinese 38.11%; Indian 6.15%; B/P Sabah 0.05%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 3.25%; Others 0.32%"
"P81 JERANTUT  Ahmad Nazlan Idris (BN - UMNO)35.6% (22,640)Yohanis Ahmad (PAS)26.3% (16,732)Wan Mohd Shaharir Wan Abd Jalil (PH - PPBM)17.1% (10,877)Registered voters: 63,609Majority: 5,908Spoilt votes: 941Unreturned votes: 0Voter Turnout: 51,414 (80.8%)DemographicsMalay 81.76%; Chinese 13.02%; Indian 2.63%; B/P Sabah 0.06%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 2.24%; Others 0.23%"
"P82 INDERA MAHKOTA  Saifuddin Abdullah (PH - PKR)37.0% (28,578)Johan Mat Sah (BN - UMNO)22.8% (17,628)Nasrudin Hassan (PAS)22.7% (17,515)Registered voters: 77,208Majority: 10,950Spoilt votes: 622Unreturned votes: 0Voter Turnout: 64,612 (83.7%)DemographicsMalay 66.62%; Chinese 26.89%; Indian 5.68%; B/P Sabah 0.27%; B/P Sarawak 0.16%; Orang Asli (Pen. Msia) 0.04%; Others 0.33%"
"P83 KUANTAN  Fuziah Salleh (PH - PKR)36.4% (22,807)Sulaiman Md Derus (PAS)23.4% (14,696)Wong Kean Hwee (BN - MCA)21.8% (13,667)Registered voters: 62,696Majority: 8,111Spoilt votes: 798Unreturned votes: 0Voter Turnout: 52,167 (83.2%)DemographicsMalay 66.39%; Chinese 29.58%; Indian 3.34%; B/P Sabah 0.11%; B/P Sarawak 0.09%; Orang Asli (Pen. Msia) 0.17%; Others 0.32%Incumbent: Fuziah Salleh"
